Season,Team,Player Names
2007,FC Everton,"['Tim Howard', 'Stefan Wessels', 'Iain Turner', 'John Ruddy', 'Joleon Lescott', 'Joseph Yobo', 'Phil Jagielka', 'Alan Stubbs', 'John Irving', 'Jack Rodwell', 'Leighton Baines', 'Nuno Valente', 'Paddy Boyle', 'Phil Neville', 'Tony Hibbert', 'Lee Carsley', 'Thomas Gravesen', 'Anderson Silva', 'Mikel Arteta', 'Leon Osman', 'Dan Gosling', 'Bjarni Vidarsson', 'Steven Pienaar', 'Tim Cahill', 'Manuel Fernandes', 'Andy van der Meyde', 'James McFadden', 'Yakubu Aiyegbeni', 'Andy Johnson', 'Victor Anichebe', 'James Vaughan', 'Lukas Jutkiewicz']"
2007,Manchester City,"['Joe Hart', 'Andreas Isaksson', 'Kasper Schmeichel', 'Sam Williamson', 'Vedran Corluka', 'Richard Dunne', 'Nedum Onuoha', 'Jihai Sun', 'Matt Mills', 'Javier Garrido', 'Michael Ball', 'Micah Richards', 'Danny Mills', 'Shay Logan', 'Gelson Fernandes', 'Michael Johnson', 'Dietmar Hamann', 'Ousmane Dabo', 'Kelvin Etuhu', 'Elano', 'Stephen Ireland', 'Geovanni', 'Martin Petrov', 'Georgios Samaras', 'Nery Castillo', 'Ashley Grimes', 'Benjani', 'Rolando Bianchi', 'Valeri Bozhinov', 'Felipe Caicedo', 'Darius Vassell', 'Emile Mpenza', 'Daniel Sturridge', 'Paul Dickov', 'Ched Evans']"
2007,FC Portsmouth,"['David James', 'Jamie Ashdown', 'Asmir Begovic', 'Sylvain Distin', 'Sol Campbell', 'Hermann Hreidarsson', 'Noé Pamarot', 'Djimi Traoré', 'Lucien Aubey', 'Linvoy Primus', 'Martin Cranie', 'Richard Duffy', 'Marc Wilson', 'Laurén', 'Glen Johnson', 'Lassana Diarra', 'Papa Bouba Diop', 'Sean Davis', 'Pedro Mendes', 'Richard Hughes', 'Arnold Mvuemba', 'Jean-François Christophe', 'Sulley Muntari', ""Gary O'Neil"", 'Matthew Taylor', 'Niko Kranjcar', 'John Utaka', ""Franck Songo'o"", 'Adda Djeziri', 'Benjani', 'Jermain Defoe', 'Milan Baros', 'David Nugent', 'Nwankwo Kanu']"
2007,Newcastle United,"['Shay Given', 'Steve Harper', 'Tim Krul', 'Fraser Forster', 'Steven Taylor', 'David Rozehnal', 'Abdoulaye Faye', 'Cláudio Caçapa', 'Lamine Diatta', 'Peter Ramage', 'Paul Huntington', 'David Edgar', 'Ben Tozer', 'José Enrique', 'Habib Bèye', 'Stephen Carr', 'James Milner', 'Emre Belözoglu', 'Joey Barton', 'Alan Smith', 'Nicky Butt', 'Matthew Pattison', 'Damien Duff', 'Njitap Geremi', 'Nolberto Solano', 'James Troisi', 'Kazenga LuaLua', ""Charles N'Zogbia"", 'Obafemi Martins', 'Michael Owen', 'Mark Viduka', 'Shola Ameobi', 'Andy Carroll']"
2007,FC Middlesbrough,"['Mark Schwarzer', 'Ross Turnbull', 'Brad Jones', 'Jonathan Woodgate', 'Emanuel Pogatetz', 'Robert Huth', 'Chris Riggott', 'David Wheater', 'Andrew Davies', 'Matthew Bates', 'Seb Hines', 'Jonathan Grounds', 'Andrew Taylor', 'Luke Young', 'Tony McMahon', 'George Boateng', 'Lee Cattermole', 'Mohamed Shawky', ""Gary O'Neil"", 'Fábio Rochemback', 'Julio Arca', 'Josh Walker', 'Gaizka Mendieta', 'Tuncay Sanli', 'Stewart Downing', 'Adam Johnson', 'Graeme Owens', 'Yakubu Aiyegbeni', 'Afonso Alves', 'Mido', 'Jérémie Aliadière', 'Dong-gook Lee', 'Ben Hutchinson', 'Tom Craddock']"
2007,West Ham United,"['Rob Green', 'Richard Wright', 'Jimmy Walker', 'Calum Davenport', 'Matthew Upson', 'Lucas Neill', 'Anton Ferdinand', 'Danny Gabbidon', 'Jonathan Spector', 'James Collins', 'Christian Dailly', 'James Tomkins', 'George McCartney', 'Julien Faubert', 'John Paintsil', 'Hayden Mullins', 'Scott Parker', 'Mark Noble', 'Lee Bowyer', 'Nigel Quashie', 'Jack Collison', 'Kieron Dyer', 'Freddie Ljungberg', 'Nolberto Solano', 'Matthew Etherington', 'Luís Boa Morte', 'Hogan Ephraim', 'Craig Bellamy', 'Kyel Reid', 'Zavon Hines', 'Freddie Sears', 'Dean Ashton', 'Henri Camara', 'Carlton Cole', 'Bobby Zamora', 'Tony Stokes']"
2007,Aston Villa,"['Scott Carson', 'Thomas Sörensen', 'Stuart Taylor', 'Olof Mellberg', 'Zat Knight', 'Martin Laursen', 'Gary Cahill', 'Curtis Davies', 'Ashley Young', 'Wilfred Bouma', ""Stephen O'Halloran"", 'Gareth Barry', 'Nigel Reo-Coker', 'Stiliyan Petrov', 'Craig Gardner', 'Isaiah Osbourne', 'Shaun Maloney', 'Patrik Berger', 'Moustapha Salifou', 'Wayne Routledge', 'Gabriel Agbonlahor', 'John Carew', 'Luke Moore', 'Marlon Harewood', 'Nathan Delfouneso']"
2007,Bolton Wanderers,"['Jussi Jääskeläinen', 'Ali Al-Habsi', 'Ian Walker', 'Ádám Bogdán', 'Gary Cahill', 'Abdoulaye Méïté', 'Abdoulaye Faye', ""Andrew O'Brien"", 'Nicky Hunt', 'Gérald Cid', 'Lubomir Michalik', 'Jaroslaw Fojut', 'Ricardo Gardner', 'Scott Jamieson', 'Grétar Steinsson', ""Joey O'Brien"", 'James Sinclair', 'Iván Campo', 'Jlloyd Samuel', 'Gavin McCann', 'Mikel Alonso', 'Blerim Dzemaili', 'Danny Guthrie', 'Tamir Cohen', 'Andranik Teymourian', 'Robert Sissons', 'Les Thompson', 'Matthew Cassidy', 'Matthew Taylor', 'Gary Speed', 'Kevin Nolan', 'Christian Wilhelmsson', 'Stelios Giannakopoulos', 'Ricardo Vaz Tê', 'Daniel Braaten', 'Nathan Woolfe', 'Nicolas Anelka', 'El-Hadji Diouf', 'Kevin Davies', 'Heidar Helguson', 'Grzegorz Rasiak', 'Zoltán Harsányi']"
2007,FC Fulham,"['Antti Niemi', 'Kasey Keller', 'Tony Warner', 'Ricardo Batista', 'Zat Knight', 'Brede Hangeland', 'Carlos Bocanegra', 'Aaron Hughes', 'Dejan Stefanovic', 'Gabriel Zakuani', 'Ian Pearce', 'Toni Kallio', 'Adrian Leijer', 'Philippe Christanval', 'Paul Konchesky', 'Nathan Ashton', 'Rob Milsom', 'Moritz Volz', 'Paul Stalteri', 'Elliot Omozusi', 'Papa Bouba Diop', 'Aleksey Smertin', 'Chris Baird', 'Simon Elliott', 'Steven Davis', 'Leon Andreasen', 'Jimmy Bullard', 'Danny Murphy', 'Michael Timlin', 'Simon Davies', 'Jari Litmanen', 'Wayne Brown', 'Lee Cook', 'Diomansy Kamara', 'Hamer Bouazza', 'Ki-hyeon Seol', 'Clint Dempsey', 'David Healy', 'Eddie Johnson', 'Erik Nevland', 'Shefki Kuqi', 'Collins John', 'Brian McBride']"
2007,Blackburn Rovers,"['Brad Friedel', 'Peter Enckelman', 'Jason Brown', 'Gunnar Nielsen', 'Frank Fielding', 'Christopher Samba', 'Ryan Nelsen', 'André Ooijer', 'Aaron Mokoena', 'Zurab Khizanishvili', 'Stéphane Henchoz', 'Rostyn Griffiths', 'Eddie Nolan', 'Dean Winnard', 'Stephen Warnock', 'Bruno Berner', 'Martin Olsson', 'Steven Reid', 'Tony Kane', 'Johann Vogel', 'Tugay Kerimoglu', 'Morten Gamst Pedersen', 'Robbie Savage', 'Paul Gallagher', 'Bryan Hodge', 'David Bentley', 'Brett Emerton', 'Sergio Peter', 'Keith Treacy', 'David Dunn', 'Raffaele De Vita', ""Josh O'Keefe"", 'Benni McCarthy', 'Roque Santa Cruz', 'Matt Derbyshire', 'Jason Roberts', 'Maceo Rigters', 'Jamie Clarke']"
2007,AFC Sunderland,"['Craig Gordon', 'Darren Ward', 'Márton Fülöp', 'Trevor Carson', 'Paul McShane', 'Danny Higginbotham', 'Greg Halford', 'Nyron Nosworthy', 'Danny Collins', 'Stanislav Varga', 'Russell Anderson', 'Jonny Evans', ""Jean-Yves M'voto"", 'Jack Pelter', 'Peter Hartley', 'Kieran Richardson', 'Ian Harte', 'Gavin Donoghue', 'Phil Bardsley', 'Carlos Edwards', 'Stephen Wright', 'Dickson Etuhu', 'Robbie Weir', 'Liam Miller', 'Grant Leadbitter', 'Dean Whitehead', 'Graham Kavanagh', 'Jake Richardson', 'Jamie Chandler', 'Ross Wallace', 'Andy Reid', 'Billy Dennehy', 'Arnau Riera', 'Kenwyne Jones', 'Michael Chopra', 'Rade Prica', 'Anthony Stokes', 'Daryl Murphy', 'Stern John', 'David Connolly', 'Dwight Yorke', 'Andy Cole', ""Roy O'Donovan"", 'David Dowson', 'Martyn Waghorn']"
2007,Birmingham City,"['Maik Taylor', 'Colin Doyle', 'Richard Kingson', 'Adam Legzdins', 'Liam Ridgewell', 'Johan Djourou', 'Rafael', 'Radhi Jaïdi', 'Mat Sadler', 'Martin Taylor', 'Krystian Pearce', 'Franck Queudrue', 'David Murphy', 'Stephen Kelly', 'Stuart Parnaby', 'Borja Oubiña', 'Mehdi Nafti', 'Wilson Palacios', 'Fabrice Muamba', 'Sebastian Larsson', 'Damien Johnson', 'Neil Danns', 'Jordon Mutch', 'Olivier Kapo', 'Gary McSheffrey', 'Daniël de Ridder', 'Sone Aluko', 'James McFadden', 'Cameron Jerome', 'Mikael Forssell', 'Mauro Zárate', ""Garry O'Connor"", 'Rowan Vine']"
2007,Wigan Athletic,"['Chris Kirkland', 'Mike Pollitt', 'Carlo Nash', 'Russell Saunders', 'Fitz Hall', 'Titus Bramble', 'Andreas Granqvist', 'Erik Hagen', 'Peter Moore', 'Erik Edman', 'Maynor Figueroa', 'Mario Melchiot', 'Antonio Valencia', 'Emmerson Boyce', 'Ryan Taylor', 'Paul Scharner', 'Wilson Palacios', 'Tomasz Cywka', 'Denny Landzaat', 'Michael Brown', 'Josip Skoko', 'Lewis Montrose', 'Kevin Kilbane', 'Salomon Olembé', 'Rachid Bouaouzan', 'Jason Koumas', 'Antoine Sibierski', 'David Cotterill', 'Tomasz Kupisz', 'Emile Heskey', 'Marcus Bent', 'Henri Camara', 'Marlon King', 'Julius Aghahowa', 'Caleb Folan']"
2007,FC Reading,"['Marcus Hahnemann', 'Adam Federici', 'Graham Stack', 'Mikkel Andersen', 'Ben Hamer', 'Ívar Ingimarsson', 'Michael Duberry', 'Kalifa Cissé', 'Ibrahima Sonko', 'André Bikey', 'Sam Sodje', 'Alan Bennett', 'Péter Máté', 'Aaron Brown', 'Alex Pearce', 'Nicky Shorey', 'Scott Golbourne', 'Graeme Murty', 'Liam Rosenior', 'Ulises de la Cruz', 'Curtis Osano', 'Adam Bygrave', 'Brynjar Gunnarsson', 'John Halls', 'James Harper', 'Emerse Faé', 'Marek Matejovsky', 'John Oster', 'Oliver Bozanic', 'Jem Karacan', 'Glen Little', 'James Henry', 'Stephen Hunt', 'Bobby Convey', 'Ki-hyeon Seol', 'Jimmy Kébé', 'Kevin Doyle', 'Dave Kitson', 'Shane Long', 'Leroy Lita', 'Simon Cox', 'Hal Robson-Kanu', 'Simon Church']"
2007,Derby County,"['Stephen Bywater', 'Roy Carroll', 'Lewis Price', 'Ben Hinchliffe', 'Claude Davis', 'Jay McEveley', 'Andy Todd', 'Darren Moore', 'Dean Leacock', 'Alan Stubbs', 'Michael Johnson', 'Lewin Nyatanga', 'Bob Malcolm', 'Miles Addison', 'Mohammed Camara', 'Tyrone Mears', 'Danny Mills', 'Andy Griffin', 'Marc Edworthy', 'Mitchell Hanson', 'Jason Beardsley', 'Matthew Richards', 'Matt Oakley', 'Robbie Savage', 'Hossam Ghaly', 'Stephen Pearson', 'David Jones', 'Benny Feilhaber', 'Mile Sterjovski', 'Eddie Lewis', 'Laurent Robert', 'Lee Holmes', 'Gary Teale', 'Kenny Miller', 'Robert Earnshaw', 'Emanuel Villa', 'Giles Barnes', 'Steve Howard', 'Craig Fagan', 'Jon Macken', 'Paris Simmons']"
2008,FC Chelsea,"['Petr Cech', 'Carlo Cudicini', 'Hilário', 'Rhys Taylor', 'John Terry', 'Ricardo Carvalho', 'Alex', 'Michael Mancienne', 'Ashley Cole', 'Wayne Bridge', 'Bosingwa', 'Branislav Ivanovic', 'Juliano Belletti', 'Paulo Ferreira', 'Michael Essien', 'John Obi Mikel', 'Mineiro', 'Frank Lampard', 'Michael Ballack', 'Michael Woods', 'Lee Sawyer', 'Joe Cole', 'Deco', 'Gaël Kakuta', 'Florent Malouda', 'Salomon Kalou', 'Scott Sinclair', 'Miroslav Stoch', 'Ricardo Quaresma', 'Shaun Wright-Phillips', 'Didier Drogba', 'Nicolas Anelka', 'Franco Di Santo']"
2008,Manchester United,"['Edwin van der Sar', 'Tomasz Kuszczak', 'Ben Foster', 'Ron-Robert Zieler', 'Ben Amos', 'Rio Ferdinand', 'Nemanja Vidic\u200e', 'Wes Brown', ""John O'Shea"", 'Jonny Evans', 'James Chester', 'Patrice Evra', 'Rafael', 'Gary Neville', 'Fábio', 'Ritchie De Laet', 'David Gray', 'Richard Eckersley', 'Michael Carrick', 'Owen Hargreaves', 'Anderson', 'Darren Fletcher', 'Paul Scholes', 'Darron Gibson', 'Rodrigo Possebon', 'Tom Cleverley', 'Danny Drinkwater', 'Corry Evans', 'Matty James', 'Ryan Giggs', 'Ji-sung Park', 'Lee Martin', 'Nani', 'Zoran Tosic', 'Carlos Tevez', 'Cristiano Ronaldo', 'Wayne Rooney', 'Dimitar Berbatov', 'Fraizer Campbell', 'Manucho', 'Danny Welbeck', 'Federico Macheda']"
2008,FC Liverpool,"['Pepe Reina', 'Diego Cavalieri', 'Charles Itandje', 'Martin Hansen', 'Péter Gulácsi', 'Jamie Carragher', 'Martin Skrtel', 'Daniel Agger', 'Emiliano Insúa', 'Sami Hyypiä', 'Fábio Aurélio', 'Álvaro Arbeloa', 'Philipp Degen', 'Stephen Darby', 'Martin Kelly', 'Xabi Alonso', 'Javier Mascherano', 'Lucas Leiva', 'Damien Plessis', 'Jay Spearing', 'Steven Gerrard', 'Albert Riera', 'Andrea Dossena', 'Ryan Babel', 'Dirk Kuyt', 'Yossi Benayoun', 'Jermaine Pennant', 'Nabil El Zhar', 'Andriy Voronin', 'Fernando Torres', 'Robbie Keane', ""David N'Gog"", 'Krisztián Németh']"
2008,FC Arsenal,"['Manuel Almunia', 'Lukasz Fabianski', 'Vito Mannone', 'Wojciech Szczesny', 'Kolo Touré', 'William Gallas', 'Johan Djourou', 'Gaël Clichy', 'Mikaël Silvestre', 'Kieran Gibbs', 'Rene Steer', 'Bacary Sagna', 'Emmanuel Eboué', 'Justin Hoyte', 'Gavin Hoyte', 'Paul Rodgers', 'Denílson', 'Alex Song', 'Francis Coquelin', 'Emmanuel Frimpong', 'Cesc Fàbregas', 'Abou Diaby', 'Aaron Ramsey', 'Jack Wilshere', 'Fran Mérida', 'Amaury Bischoff', 'Mark Randall', 'Abu Ogogo', 'Henri Lansbury', 'Samir Nasri', 'Tomas Rosicky', 'Jay Emmanuel-Thomas', 'Andrey Arshavin', 'Theo Walcott', 'Carlos Vela', 'Emmanuel Adebayor', 'Robin van Persie', 'Eduardo', 'Nicklas Bendtner', 'Jay Simpson', 'Rui Fonte']"
2008,Tottenham Hotspur,"['Heurelho Gomes', 'César Sánchez', 'Carlo Cudicini', 'Ben Alnwick', 'Oscar Jansson', 'Vedran Corluka', 'Jonathan Woodgate', 'Ledley King', 'Michael Dawson', 'Pascal Chimbonda', 'Ricardo Rocha', 'Dorian Dervite', 'Benoît Assou-Ekotto', 'Gilberto', 'Danny Rose', 'Alan Hutton', 'Chris Gunter', 'Adam Smith', 'Wilson Palacios', 'Didier Zokora', 'Tom Huddlestone', 'Calum Butcher', 'Luka Modric', 'Jermaine Jenas', ""Jamie O'Hara"", 'Adel Taarabt', 'Hossam Ghaly', 'John Bostock', 'Dean Parrett', 'Ryan Mason', 'David Bentley', 'Kevin-Prince Boateng', 'Aaron Lennon', 'Gareth Bale', 'Andros Townsend', 'Giovani dos Santos', 'Dimitar Berbatov', 'Robbie Keane', 'Jermain Defoe', 'Darren Bent', 'Roman Pavlyuchenko', 'Fraizer Campbell', 'Jonathan Obika']"
2008,Manchester City,"['Shay Given', 'Joe Hart', 'Kasper Schmeichel', 'Vedran Corluka', 'Vincent Kompany', 'Richard Dunne', 'Nedum Onuoha', 'Tal Ben Haim', 'Gláuber', 'Ryan McGivern', 'Wayne Bridge', 'Javier Garrido', 'Michael Ball', 'Micah Richards', 'Pablo Zabaleta', 'Danny Mills', 'Shay Logan', 'Nigel de Jong', 'Michael Johnson', 'Gelson Fernandes', 'Dietmar Hamann', 'Kelvin Etuhu', 'Adam Clayton', 'Stephen Ireland', 'Elano', 'Robinho', 'Martin Petrov', 'Craig Bellamy', 'Vladimir Weiss', 'Shaun Wright-Phillips', 'Nery Castillo', 'Jô', 'Benjani', 'Valeri Bozhinov', 'Felipe Caicedo', 'Daniel Sturridge', 'Darius Vassell', 'Ched Evans']"
2008,FC Everton,"['Tim Howard', 'Iain Turner', 'Carlo Nash', 'Joleon Lescott', 'Phil Jagielka', 'Joseph Yobo', 'Jack Rodwell', 'John Irving', 'Leighton Baines', 'Nuno Valente', 'Phil Neville', 'Tony Hibbert', 'Lars Jacobsen', 'Seamus Coleman', 'Segundo Castillo', 'Mikel Arteta', 'Marouane Fellaini', 'Leon Osman', 'Dan Gosling', 'James Wallace', 'Steven Pienaar', 'John Paul Kissock', 'Tim Cahill', 'Jose Baxter', 'Andy van der Meyde', 'Yakubu Aiyegbeni', 'Jô', 'Louis Saha', 'Victor Anichebe', 'James Vaughan', 'Lukas Jutkiewicz', 'Kieran Agard']"
2008,Aston Villa,"['Brad Friedel', 'Brad Guzan', 'Stuart Taylor', 'Elliot Parish', 'Carlos Cuéllar', 'Curtis Davies', 'Zat Knight', 'Martin Laursen', 'Shane Lowry', 'Nathan Baker', 'Ciaran Clark', 'Ashley Young', 'Nicky Shorey', 'Wilfred Bouma', ""Stephen O'Halloran"", 'Luke Young', 'Eric Lichaj', 'Gareth Barry', 'Nigel Reo-Coker', 'Chris Herd', 'James Milner', 'Stiliyan Petrov', 'Steve Sidwell', 'Craig Gardner', 'Isaiah Osbourne', 'Barry Bannan', 'Marc Albrighton', 'Shaun Maloney', 'Moustapha Salifou', 'Wayne Routledge', 'Gabriel Agbonlahor', 'John Carew', 'Emile Heskey', 'Marlon Harewood', 'Nathan Delfouneso']"
2008,FC Portsmouth,"['David James', 'Jamie Ashdown', 'Asmir Begovic', 'Sylvain Distin', 'Younès Kaboul', 'Sol Campbell', 'Noé Pamarot', 'Hermann Hreidarsson', 'Djimi Traoré', 'Martin Cranie', 'Linvoy Primus', 'Marc Wilson', 'Nadir Belhadj', 'Armand Traoré', 'Glen Johnson', 'Laurén', 'Lassana Diarra', 'Pedro Mendes', 'Sean Davis', 'Papa Bouba Diop', 'Hayden Mullins', 'Angelos Basinas', 'Richard Hughes', 'Arnold Mvuemba', 'Pelé', 'Glen Little', 'Niko Kranjcar', 'John Utaka', 'Jerome Thomas', 'Jermaine Pennant', 'Jermain Defoe', 'Peter Crouch', 'Theofanis Gekas', 'David Nugent', 'Nwankwo Kanu', 'Ben Sahar']"
2008,Newcastle United,"['Shay Given', 'Steve Harper', 'Tim Krul', 'Fraser Forster', 'Fabricio Coloccini', 'Steven Taylor', 'Sébastien Bassong', 'David Edgar', 'Cláudio Caçapa', 'Ben Tozer', 'Tamás Kádár', 'José Enrique', 'Habib Bèye', 'Ryan Taylor', 'James Milner', 'Danny Guthrie', 'Alan Smith', 'Joey Barton', 'Nicky Butt', 'Mark Doninger', 'Damien Duff', 'Njitap Geremi', 'Jonás Gutiérrez', 'Kevin Nolan', 'Ignacio González', 'Brad Inman', 'Kazenga LuaLua', ""Charles N'Zogbia"", 'Ryan Donaldson', 'Obafemi Martins', 'Michael Owen', 'Xisco', 'Shola Ameobi', 'Peter Lövenkrands', 'Mark Viduka', 'Andy Carroll', 'Nile Ranger', 'Frank Wiafe']"
2008,West Ham United,"['Rob Green', 'Jan Lastuvka', 'Jimmy Walker', 'Marek Stech', 'Péter Kurucz', 'Calum Davenport', 'Matthew Upson', 'Lucas Neill', 'Radoslav Kovac', 'James Tomkins', 'Jonathan Spector', 'James Collins', 'Danny Gabbidon', ""Bondz N'Gala"", 'Hérita Ilunga', 'George McCartney', 'Wálter López', 'Joe Widdowson', 'Julien Faubert', 'Jordan Spence', 'Valon Behrami', 'Hayden Mullins', 'Josh Payne', 'Scott Parker', 'Mark Noble', 'Jack Collison', 'Lee Bowyer', 'Kieron Dyer', 'Matthew Etherington', 'Luís Boa Morte', 'Craig Bellamy', 'Junior Stanislas', 'Kyel Reid', 'Savio Nsereko', 'Zavon Hines', 'Freddie Sears', 'Dean Ashton', 'Carlton Cole', 'David Di Michele', 'Diego Tristán']"
2008,AFC Sunderland,"['Craig Gordon', 'Márton Fülöp', 'Darren Ward', 'Nick Colgan', 'Calum Davenport', 'Anton Ferdinand', 'Pascal Chimbonda', 'Danny Collins', 'Tal Ben Haim', 'Danny Higginbotham', 'Paul McShane', 'Nyron Nosworthy', 'Greg Halford', ""Jean-Yves M'voto"", 'Peter Hartley', 'Kieran Richardson', 'George McCartney', 'Phil Bardsley', 'Carlos Edwards', 'Michael Kay', 'Teemu Tainio', 'Robbie Weir', 'Jack Colback', 'Steed Malbranque', 'Dean Whitehead', 'Liam Miller', 'Grant Leadbitter', 'Jamie Chandler', 'Jordan Henderson', 'David Meyler', 'Andy Reid', 'Nathan Luscombe', 'Djibril Cissé', 'Kenwyne Jones', 'Michael Chopra', 'El-Hadji Diouf', 'David Healy', 'Daryl Murphy', 'Rade Prica', 'Anthony Stokes', 'Dwight Yorke', 'David Connolly', 'Martyn Waghorn', 'David Dowson']"
2008,Wigan Athletic,"['Chris Kirkland', 'Richard Kingson', 'Carlo Nash', 'Mike Pollitt', 'Titus Bramble', 'Maynor Figueroa', 'Erik Edman', 'Antonio Valencia', 'Mario Melchiot', 'Emmerson Boyce', 'Ryan Taylor', 'Wilson Palacios', 'Paul Scharner', 'Lee Cattermole', 'Won-hee Cho', 'Tomasz Cywka', 'Joe Holt', 'Ben Watson', 'Michael Brown', 'Lewis Montrose', 'Jon Routledge', 'Kevin Kilbane', 'Rachid Bouaouzan', 'Jason Koumas', 'Olivier Kapo', 'Antoine Sibierski', 'Daniël de Ridder', ""Charles N'Zogbia"", 'Tomasz Kupisz', 'Callum McManaman', 'Amr Zaki', 'Emile Heskey', 'Hugo Rodallega', 'Mido', 'Henri Camara']"
2008,Blackburn Rovers,"['Paul Robinson', 'Jason Brown', 'Mark Bunn', 'Christopher Samba', 'Ryan Nelsen', 'Gaël Givet', 'André Ooijer', 'Aaron Mokoena', 'Zurab Khizanishvili', 'Gavin Gunning', 'Stephen Warnock', 'Martin Olsson', 'Steven Reid', 'Danny Simpson', 'Tony Kane', 'Johann Vogel', 'Tugay Kerimoglu', 'Morten Gamst Pedersen', 'Vince Grella', 'Keith Andrews', 'Paul Gallagher', 'Alan Judge', 'Bryan Hodge', 'Brett Emerton', 'Andy Haworth', 'Aaron Doran', 'Keith Treacy', 'David Dunn', 'Carlos Villanueva', 'Roque Santa Cruz', 'Benni McCarthy', 'El-Hadji Diouf', 'Matt Derbyshire', 'Jason Roberts', 'Robbie Fowler', 'Marcus Marshall']"
2008,FC Middlesbrough,"['Ross Turnbull', 'Brad Jones', 'Jason Steele', 'David Wheater', 'Emanuel Pogatetz', 'Robert Huth', 'Chris Riggott', 'Matthew Bates', 'Rhys Williams', 'Jonathan Grounds', 'Seb Hines', 'John Johnson', 'Andrew Taylor', 'Joe Bennett', 'Justin Hoyte', 'Tony McMahon', 'Nathan Porritt', 'Didier Digard', 'Mohamed Shawky', ""Gary O'Neil"", 'Julio Arca', 'Josh Walker', 'Stewart Downing', 'Tuncay Sanli', 'Jonathan Franks', 'Adam Johnson', 'Graeme Owens', 'Afonso Alves', 'Mido', 'Jérémie Aliadière', 'Marlon King', 'Marvin Emnes', 'Tom Craddock']"
2008,FC Fulham,"['Mark Schwarzer', 'Pascal Zuberbühler', 'David Stockdale', 'Brede Hangeland', 'Aaron Hughes', 'Adrian Leijer', 'Toni Kallio', 'Chris Smalling', 'Adam Watts', 'Paul Konchesky', 'Rob Milsom', 'Joe Anderson', 'John Paintsil', 'Moritz Volz', 'Fredrik Stoor Siekkinen', 'Elliot Omozusi', 'Dickson Etuhu', 'Olivier Dacourt', 'Chris Baird', 'Courtney Harris', 'Jimmy Bullard', 'Danny Murphy', 'Zoltán Gera', 'Leon Andreasen', 'Andranik Teymourian', 'Reece Jones', 'Simon Davies', 'Wayne Brown', 'Diomansy Kamara', 'Ki-hyeon Seol', 'Clint Dempsey', 'Andy Johnson', 'Bobby Zamora', 'Erik Nevland', 'Giles Barnes', 'Eddie Johnson', 'Collins John', 'Julian Gray']"
2008,Bolton Wanderers,"['Jussi Jääskeläinen', 'Ali Al-Habsi', 'Ádám Bogdán', 'Ian Walker', 'Gary Cahill', 'Sébastien Puygrenier', ""Andrew O'Brien"", 'Danny Shittu', 'Nicky Hunt', 'Chris Basham', 'Jaroslaw Fojut', 'Ricardo Gardner', 'Grétar Steinsson', ""Joey O'Brien"", 'James Sinclair', 'Jlloyd Samuel', 'Fabrice Muamba', 'Gavin McCann', 'Blerim Dzemaili', 'Mark Davies', 'Tamir Cohen', 'Robert Sissons', 'Matthew Taylor', 'Kevin Nolan', 'Riga Mustapha', 'Ricardo Vaz Tê', 'Johan Elmander', 'Kevin Davies', 'Ariza Makukula', 'Ebi Smolarek', 'Heidar Helguson', 'Zoltán Harsányi', 'Tope Obadeyi']"
2008,West Bromwich Albion,"['Scott Carson', 'Dean Kiely', 'Ryan Allsop', 'Gianni Zuiverloon', 'Abdoulaye Méïté', 'Leon Barnett', 'Ryan Donk', 'Jonas Olsson', 'Pelé', 'Neil Clement', 'Shelton Martis', 'Paul Downing', 'Paul Robinson', 'Marek Cech', 'Carl Hoefkens', 'Youssouf Mulumbu', 'Chris Brunt', 'Jonathan Greening', 'James Morrison', 'Borja Valero', 'Do-heon Kim', 'Graham Dorrans', 'Robert Koren', 'Romaine Sawyers', 'Juan Carlos Menseguez', 'Filipe Teixeira', 'Marc-Antoine Fortuné', 'Ishmael Miller', 'Roman Bednar', 'Craig Beattie', 'Luke Moore', 'Jay Simpson', 'Bartosz Slusarski', 'Sherjill MacDonald', 'Chris Wood']"
2008,Hull City,"['Boaz Myhill', 'Matt Duke', 'Tony Warner', 'Michael Turner', 'Paul McShane', 'Kamil Zayatte', 'Wayne Brown', 'Anthony Gardner', 'Matty Plummer', 'Liam Cooper', 'Andy Dawson', 'Sam Ricketts', 'Bernard Mendy', 'Ian Ashbee', 'George Boateng', 'Nathan Doyle', 'Jimmy Bullard', 'Dean Marney', 'John Welsh', 'Nicky Featherstone', 'Will Atkinson', 'Kevin Kilbane', 'Péter Halmosi', 'Nick Barmby', 'Geovanni', 'Bryan Hughes', 'Stelios Giannakopoulos', 'Ryan France', 'Richard García', 'Marlon King', 'Daniel Cousin', 'Manucho', 'Craig Fagan', 'Caleb Folan', 'Dean Windass']"
