Season,Team,Player Names
2013,SC Bastia,"['Mickaël Landreau', 'Jean-Louis Leca', 'Thomas Vincensini', 'Christophe Samuel', 'Drissa Diakité', 'Matthieu Sans', 'Sébastien Squillaci', 'François Modesto', 'Maka Mary', 'Alexander Djiku', 'Julian Palmieri', 'Féthi Harek', 'Romain Achilli', 'Gilles Cioni', 'Romaric', 'Yannick Cahuzac', 'Julien Sablé', 'Christophe Vincent', 'Abdoulaye Keita', 'Sambou Yatabaré', 'Ryad Boudebouz', 'Adama Ba', 'Ludovic Genest', 'Yannick Togande', 'Florent André', 'Milos Krasic', 'Wahbi Khazri', 'Claudiu Keseru', 'Djibril Cissé', 'Gianni Bruno', 'Florian Raspentino', 'Ilan', 'Toifilou Maoulida', 'Joseph Barbato', 'Joris Correa']"
2013,Thonon Évian Grand Genève FC,"['Jesper Hansen', 'Bertrand Laquait', 'Johann Durand', 'Mickaël Salamone', 'Cédric Mongongu', 'Jonathan Mensah', 'Cédric Cambon', 'Aldo Angoula', 'Diaranké Fofana', 'Jordan Boy', 'Fabrice Ehret', 'Kassim Abdallah', 'Youssouf Sabaly', 'Mohammed Rabiu', 'Brice Dja Djedje', 'Djakaridja Koné', 'Eric Tié Bi', 'Ilan Boccara', 'Olivier Sorlin', 'Daniel Wass', 'Dan Nistor', 'Maxime Blanc', 'Facundo Bertoglio', 'Adrien Thomasson', 'Nicolas Benezet', ""Ali M'Madi"", 'Cédric Barbosa', 'Andrés Escobar', 'Modou Sougou', 'Nadjib Baouia', 'Kévin Bérigaud', 'Marco Ruben', 'Túlio de Melo', ""Clarck N'Sikulu"", 'Zakariya Abarouaï']"
2013,AC Ajaccio,"['Guillermo Ochoa', 'Oumar Sissoko', 'Anthony Scribe', 'François-Joseph Sollacaro', 'Ronald Zubar', 'Grenddy Perozo', 'Claude Dielna', 'Denis Tonucci', 'Joshua Nadeau', 'Julien Remiti', 'Alessandro Crescenzi', 'Fabrice Begeorgi', 'Stefan Popescu', 'Mickaël Leca', 'Cédric Orengo', 'Cédric Hengbart', 'Laurent Bonnart', 'Nordine Aït Yahia', 'Ricardo Faty', 'Benjamin André', 'Mehdi Mostefa', 'Paul Lasne', 'Benoît Pedretti', 'Claude Gonçalves', 'Jean-Baptiste Pierazzi', 'Sigamary Diarra', 'Johan Cavalli', 'Brandon Deville', 'Pierre-François Moracchini', 'Chahir Belghazouani', 'Salim Arrache', 'Dennis Oliech', 'Junior Tallo', 'Eduardo', 'Adrian Mutu', 'Demba Camara', 'Yuriy Yakovenko', 'Issa Baradji']"
2013,EA Guingamp,"['Guy Ndy Assembé', 'Mamadou Samassa', 'Hugo Guichard', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Grégory Cerdan', 'Vivian', 'Thierry Argelier', 'Reynald Lemaître', 'Dorian Lévêque', 'Paul Babiloni', 'Jonathan Martins Pereira', 'Laurent Dos Santos', 'Mustapha Diallo', 'Baissama Sankoh', 'Lionel Mathis', 'Younousse Sankharé', 'Fatih Atik', 'Arthur Delalande', 'Thibault Giresse', 'Karim Achahbar', 'Julien Begue', 'Steeven Langil', 'Ladislas Douniama', 'Mustapha Yatabaré', 'Claudio Beauvue', 'Christophe Mandanne', 'Mana Dembélé', 'Rachid Alioui', 'Cédric Fauré']"
2014,FC Paris Saint-Germain,"['Salvatore Sirigu', 'Nicolas Douchez', 'Mike Maignan', 'Mory Diaw', 'Thiago Silva', 'David Luiz', 'Marquinhos', 'Zoumana Camara', 'Presnel Kimpembe', 'Lucas Digne', 'Maxwell', 'Sébastien Atlan', 'Serge Aurier', 'Gregory van der Wiel', 'Thiago Motta', 'Clément Chantôme', 'Franck Bambock', 'Marco Verratti', 'Blaise Matuidi', 'Yohan Cabaye', 'Adrien Rabiot', 'Romuald Lacazette', 'Javier Pastore', 'Hervin Ongenda', 'Roli Pereira de Sa', 'Ezequiel Lavezzi', 'Lucas Moura', 'Jérémi Kimmakon', 'Edinson Cavani', 'Zlatan Ibrahimović', 'Jean-Christophe Bahebeck', 'Jean-Kévin Augustin']"
2014,AS Monaco,"['Danijel Subasic', 'Maarten Stekelenburg', 'Seydou Sy', 'Marc-Aurèle Caillard', 'Aymen Abdennour', 'Wallace', 'Andrea Raggi', 'Borja López', 'Ricardo Carvalho', 'Abdou Diallo', 'Almamy Touré', 'Layvin Kurzawa', 'Elderson', 'Geoffrey Kondogbia', 'Fabinho', 'Tiemoué Bakayoko', 'Jérémy Toulalan', 'Abdou Aziz Thiam', 'João Moutinho', 'Anthony de Freitas', 'Bernardo Silva', 'Alain Traoré', 'Dylan Bahamboula', 'Yannick Carrasco', 'Lucas Ocampos', 'Nabil Dirar', 'Matheus Carvalho', 'Radamel Falcao', 'Anthony Martial', 'Lacina Traore', 'Guido Carrillo', 'Valère Germain', 'Dimitar Berbatov', 'Aboubakar Kamara']"
2014,Olympique Lyon,"['Anthony Lopes', 'Mathieu Gorgelin', 'Samuel Umtiti', 'Lindsay Rose', 'Milan Bisevac', 'Bakary Koné', ""Romaric N'Gouma"", 'Dylan Mboumbouni', 'Henri Bedimo', 'Christophe Jallet', 'Mehdi Zeffane', 'Mouhamadou Dabo', 'Maxime Gonalons', 'Gueïda Fofana', 'Arnold Mvuemba', 'Sidy Koné', 'Clément Grenier', 'Jordan Ferri', 'Corentin Tolisso', 'Steed Malbranque', 'Nabil Fekir', 'Yoann Gourcuff', 'Yassine Benzia', 'Farès Bahlouli', 'Zakarie Labidi', 'Maxwel Cornet', 'Gaël Danic', ""Clinton N'Jie"", 'Rachid Ghezzal', 'Alexandre Lacazette', 'Mohamed Yattara']"
2014,Olympique Marseille,"['Steve Mandanda', 'Brice Samba', 'Julien Fabri', ""Nicolas N'Koulou"", 'Matheus Dória', 'Lucas Mendes', 'Jérémy Morel', 'Baptiste Aloé', 'Stéphane Sparagna', 'Gaël Andonian', 'Bill Tuiloma', 'Benjamin Mendy', 'Alphousseyni Sané', 'Rod Fanni', 'Giannelli Imbula', 'Brice Dja Djedje', 'Mario Lemina', 'Alaixys Romao', 'Benoît Cheyrou', 'Laurent Abergel', 'Maxime López', 'Momar Bangoura', 'Dimitri Payet', 'Abdelaziz Barrada', 'André Ayew', 'Lucas Ocampos', 'Wesley Jobello', 'Florian Thauvin', 'Romain Alessandrini', 'Bilal Boutobba', 'André-Pierre Gignac', 'Michy Batshuayi', 'Billel Omrani', 'Jérémie Porsan-Clémente']"
2014,AS Saint-Étienne,"['Stéphane Ruffier', 'Jessy Moulin', 'Baptiste Valette', 'Loïc Perrin', 'Kévin Théophile-Catherine', 'Moustapha Sall', 'Florentin Pogba', 'Paul Baysse', 'Maxence Chapuis', 'Ben Karamoko', 'Franck Tabanou', 'Jonathan Brison', 'François Clerc', 'Jérrold Nyemeck', 'Fabien Lemoine', 'Jérémy Clément', 'Ismael Diomande', ""Landry N'Guémo"", 'Renaud Cohade', 'Karl Madianga', 'Cazim Suljic', 'Benjamin Corgnet', 'Max Gradel', 'Kévin Monnet-Paquet', 'Allan Saint-Maximin', 'Jonathan Bamba', 'Yohan Mollo', 'Dylan Saint-Louis', 'Romain Hamouma', 'Ricky van Wolfswinkel', 'Mevlüt Erdinc']"
2014,LOSC Lille,"['Vincent Enyeama', 'Steeve Elana', 'Jean Butez', 'Simon Kjaer', 'Marko Basa', 'David Rozehnal', 'Adama Soumaoro', 'Benjamin Pavard', 'Pape Souaré', 'Youssouf Koné', 'Sébastien Corchia', 'Djibril Sidibé', 'Franck Béria', 'Rio Mavuba', 'Jean-Eudes Aholou', 'Idrissa Gueye', 'Jonathan Delaplace', 'Soualiho Meïté', 'Florent Balmont', 'Marvin Martin', 'Adama Traoré', 'Salomon Kalou', 'Sofiane Boufal', 'Ryan Mendes', 'Rony Lopes', 'Abdoulay Diaby', 'Ronny Rodelin', 'Divock Origi', 'Nolan Roux', 'Michael Frey', 'Kevin Koubemba']"
2014,FC Girondins Bordeaux,"['Cédric Carrasso', 'Azbe Jug', 'Jérôme Prior', 'Lamine Sané', 'Tiago Ilori', 'Nicolas Pallois', 'Cédric Yambéré', 'Marc Planus', 'Théo Pellenard', 'Diego Contento', 'Maxime Poundjé', 'Mariano', 'Julien Faubert', 'Frédéric Guilbert', 'Grégory Sertic', 'Clément Chantôme', 'André Poko', 'Younès Kaabouni', 'Clément Badin', ""Sessi D'Almeida"", 'Jaroslav Plasil', 'Abdou Traoré', 'Valentín Vada', 'Nicolas Maurice-Belay', 'David Djigla', 'Henri Saivet', 'Jussiê', 'Robin Maulun', 'Thomas Touré', 'Steve Shamal', 'Hadi Sacko', 'David Sambissa', 'Diego Rolán', 'Wahbi Khazri', 'Cheick Diabaté', 'Isaac Kiese Thelin', 'Emiliano Sala', 'Enzo Crivelli', 'Kévin Soni']"
2014,FC Stade Rennes,"['Benoît Costil', 'Olivier Sorin', 'Christopher Dilo', 'Mexer', 'Fallou Diagne', 'Cédric Hountondji', 'Gjoko Zajkov', ""Cheikh M'Bengue"", 'Ermir Lenjani', 'Sylvain Armand', 'Romain Danzé', 'Steven Moreira', 'Gelson Fernandes', 'Vincent Pajot', 'Anders Konradsen', 'Benjamin André', 'Jean Makoun', 'Abdoulaye Doucouré', 'Sanjin Prcic', 'Ola Toivonen', 'Christian Brüls', 'Axel Ngando', 'Paul-Georges Ntep', 'Kamil Grosicki', 'Pedro Henrique', 'Zana Allée', 'Habib Habibou', 'Philipp Hosiner', 'Wesley Saïd', 'Adrien Hunou']"
2014,FC Lorient,"['Benjamin Lecomte', 'Florent Chaigneau', 'Fabien Audard', 'Bruno Ecuele Manga', 'Wesley Lautoa', 'Lamine Koné', 'Cheick Touré', 'Hamadou Karamoko', 'Raphaël Guerreiro', 'Vincent Le Goff', 'Lamine Gassama', 'Yoann Wachter', 'Pedrinho', 'Rafidine Abdullah', 'Remi Mulumba', 'Mehdi Mostefa', 'François Bellugou', 'Walid Mesloub', 'Sadio Diallo', 'Didier Ndong', 'Enzo Réale', 'Mathieu Coutadeur', 'Marvin Gakpa', 'Romain Philippoteaux', 'Yann Jouffre', 'Maxime Barthelmé', 'Bryan Pelé', 'Fabien Robert', 'Alain Traoré', 'Gilles Sunu', 'Mathias Autret', 'Pierre Lavenant', 'Denis Bouanga', 'Jordan Ayew', 'Vincent Aboubakar', 'Benjamin Jeannot', 'Gianni Bruno', 'Valentin Lavigne', 'Didier Bouanga']"
2014,OGC Nizza,"['Mouez Hassen', 'Simon Pouplin', 'Joris Delle', 'Yoan Cardinale', 'Romain Genevois', 'Kévin Gomis', 'Souleymane Diawara', 'Gautier Lloris', 'Maxime Borges', 'Olivier Boscagli', 'Jordan Amavi', 'Niklas Hult', 'Jérémy Pied', 'Grégoire Puel', 'Lloyd Palun', ""Moussa M'Bow"", 'Nampalys Mendy', 'Didier Digard', 'Mathieu Bodmer', 'Fabien Dao Castellana', 'Albert Rafetraniaina', 'Mahamane Traoré', 'Vincent Koziello', 'Eduardo', 'Valentin Eysseric', 'Julien Vercauteren', 'Saïd Benrahma', 'Eric Bauthéac', 'Franck Honorat', 'Sada Thioub', 'Darío Cvitanich', 'Alexy Bosetti', 'Alassane Plea', 'Neal Maupay', 'Xavier Pentecôte', 'Bryan Constant', 'Paulin Puel']"
2014,HSC Montpellier,"['Geoffrey Jourdren', 'Jonathan Ligali', 'Laurent Pionnier', 'Dimitry Bertaud', 'Abdelhamid El Kaoutari', 'Daniel Congré', 'Dylan Gissi', 'Hilton', 'Nicolas Saint-Ruf', 'Siaka Tiéné', ""Mamadou N'Diaye"", 'Mathieu Deplagne', 'Yassine Jebbour', 'Benjamin Stambouli', 'Jonas Martin', 'Jamel Saihi', 'Paul Lasne', 'Joris Marveaux', 'Ellyes Skhiri', 'Morgan Sanson', 'Bryan Dabo', 'Teddy Chaouche', 'Anthony Ribelin', 'Sébastien Wüthrich', 'Gianni Seraf', 'Anthony Mounier', 'Jean Deza', 'Karim Aït-Fana', 'Souleymane Camara', 'Quentin Cornette', 'Lucas Barrios', 'Kévin Bérigaud', 'Víctor Montaño', 'Djamel Bakar', 'Florian Sotoca', 'Steve Mounié']"
2014,FC Toulouse,"['Ali Ahamada', 'Zacharie Boucher', 'Marc Vidal', 'Lionel Mpasi-Nzau', 'Uros Spajic', 'Jean-Armel Kana-Biyik', 'Dragos Grigore', 'Marcel Tisserand', 'Dusan Veskovac', 'Maxime Spano', 'Sami Larabi', 'Issiaga Sylla', 'François Moubandje', 'William Matheus', 'Steeve Yago', 'Pavle Ninkov', 'Abel Aguilar', 'Tongo Doumbia', 'Jean-Daniel Akpa Akpro', 'Étienne Didot', 'Dominik Furman', 'Pantxi Sirieix', 'Zinédine Machach', 'Alexis Blin', 'Yann Bodiger', 'Adrien Regattin', 'Óscar Trejo', 'Florian David', 'Mihai Roman', 'Youssef Ben Ali', 'Djibril Dianessy', 'Amadou Soukouna', 'Wissam Ben Yedder', 'Martin Braithwaite', 'Aleksandar Pesic', 'Sana Zaniou']"
2014,FC Nantes,"['Rémy Riou', 'Maxime Dupé', 'Erwin Zelazny', 'Nassim Badri', 'Papy Djilobodji', 'Oswaldo Vizcarrondo', 'Kian Hansen', 'Koffi Djidji', 'Anthony Walongwa', 'Olivier Veigneau', 'Vincent Bessat', 'Chaker Alhadhur', 'Issa Cissokho', 'Léo Dubois', 'Lucas Deaux', 'Birama Touré', 'Rémi Gomis', 'Jordan Veretout', 'Alejandro Bedoya', 'Valentin Rongier', 'Jules Iloki', ""Georges-Kevin N'Koudou"", 'Johan Audel', ""Aristote N'Dongala"", 'Serge Gakpé', 'Itay Shechter', 'Yacine Bammou', 'Fernando Aristeguieta', 'Ismaël Bangoura', 'Adama Niane']"
2014,Stade Reims,"['Johny Placide', 'Kossi Agassa', 'Sacha Bastien', 'Cyriack Garel', 'Aïssa Mandi', 'Valentin Roberge', 'Grégory Bourillon', 'Chris Mavinga', 'Anthony Weber', 'Christopher Glombard', 'Mohamed Fofana', 'Mickaël Tacalfred', 'Franck Signorino', 'Antoine Conte', 'Prince Oniangué', 'Bocundji Ca', 'Alexi Peuget', 'Nuke Mfulu', 'Antoine Devaux', 'Mads Albaek', 'Frank Anguissa', 'Diego Rigonato', 'Eliran Atar', 'Odaïr Fortes', 'Yann Benedick', 'Benjamin Moukandjo', 'Gaëtan Charbonnier', 'Nicolas de Préville', ""David N'Gog"", 'Gaëtan Courtet', 'Grejohn Kyei', 'Jordan']"
2014,EA Guingamp,"['Jonas Lössl', 'Mamadou Samassa', 'Hugo Guichard', 'Christophe Kerbrat', 'Benjamin Angoua', 'Jérémy Sorbon', 'Fabien Garcia', 'Dorian Lévêque', 'Reynald Lemaître', 'Jérémy Pied', 'Laurent Dos Santos', 'Lars Jacobsen', 'Maxime Baca', 'Mustapha Diallo', 'Baissama Sankoh', 'Lionel Mathis', 'Julien Cardy', 'Younousse Sankharé', 'Sambou Yatabaré', 'Thibault Giresse', 'Sylvain Marveaux', 'Karim Achahbar', 'Steeven Harrison', 'Yannis Salibur', 'Marcus Coco', 'Ladislas Douniama', 'Claudio Beauvue', 'Mustapha Yatabaré', 'Christophe Mandanne', 'Ronnie Schwartz', 'Rachid Alioui']"
2014,Thonon Évian Grand Genève FC,"['Jesper Hansen', 'Benjamin Leroy', 'Johann Durand', 'Dany Nounkeu', 'Cédric Mongongu', 'Jonathan Mensah', 'Jesper Juelsgaard', 'Cédric Cambon', 'Gaël Givet', 'Aldo Angoula', 'Jordan Boy', 'Youssouf Sabaly', 'Kassim Abdallah', 'Alioun Fall', 'Yeltsin Tejeda', 'Djakaridja Koné', 'Olivier Sorlin', 'Daniel Wass', 'Fabien Camus', 'Gilles Sunu', 'Milos Ninkovic', 'Adrien Thomasson', 'Nicolas Benezet', 'Cédric Barbosa', 'Modou Sougou', 'Nadjib Baouia', 'Mathieu Duhamel', ""Clarck N'Sikulu"", 'Gianni Bruno', 'Nicolás Blandi', 'Nicki Bille Nielsen', 'David Ramírez', 'Zakariya Abarouaï']"
2014,SC Bastia,"['Alphonse Areola', 'Jean-Louis Leca', 'Thomas Vincensini', 'Mathieu Peybernes', 'Drissa Diakité', 'Sébastien Squillaci', 'François Modesto', 'Alexander Djiku', 'Yannis Lamgahez', 'Julian Palmieri', 'Florian Marange', 'Romain Achilli', 'Edgar Alexandre', 'Gilles Cioni', 'Guillaume Gillet', 'Romaric', 'Yannick Cahuzac', 'El-Hadji Ba', 'Christophe Vincent', 'Abdoulaye Keita', 'Sacha Valéry', 'Julien Benhaim', 'Ryad Boudebouz', 'Hervin Ongenda', 'Lyes Houri', 'Floyd Ayité', 'François Kamano', 'Gaël Danic', 'Joao Rodríguez', 'Luka Kikabidze', 'Juan Pablo Pino', 'Vagner Gonçalves', 'Junior Tallo', 'Giovanni Sio', 'Djibril Cissé', 'Christopher Maboulou', 'Benjamin Mokulu', 'Brandão', 'Famoussa Kone', 'Christopher Ibayi', 'Julien Romain']"
2014,SM Caen,"['Damien Perquis', 'Rémy Vercoutre', 'Paul Reulet', 'Damien Da Silva', 'Yrondu Musavu-King', 'Jean-Jacques Pierre', 'Alaeddine Yahia', 'Felipe Saad', 'Emmanuel Imorou', 'Alexandre Raineau', 'Dennis Appiah', 'Jean Calvé', ""N'Golo Kanté"", 'Jordan Adéoti', 'Nicolas Seube', 'Jonathan Beaulieu', 'José Saez', 'Thomas Lemar', 'Julien Féret', 'Lenny Nangis', 'Hervé Bazile', 'Nicolas Benezet', 'Mathieu Duhamel', 'Florian Raspentino', 'Sloan Privat', 'Emiliano Sala', 'Fodé Koita']"
2014,FC Metz,"['Johann Carrasso', 'Anthony Mfa Mezui', 'David Oberhauser', 'Guido Milán', 'Jérémy Choplin', 'José Luis Palomino', 'Jonathan Rivierez', 'Sylvain Marchal', 'Gaëtan Bussmann', 'Matthieu Udol', 'Romain Métanire', 'Bouna Sarr', 'Cheick Doukouré', 'Ahmed Kashi', ""Mayoro N'Doye"", ""Guirane N'Daw"", 'Chris Philipps', 'Romain Rocchi', 'Ferjani Sassi', 'Thibaut Vion', 'Kevin Lejeune', 'Sergey Krivets', 'Fadil Sido', 'Florent Malouda', ""Yeni N'Gbakoto"", 'Janis Ikaunieks', 'Modibo Maïga', 'Juan Falcón', 'Federico Andrada', 'Fakhreddine Ben Youssef', 'Kwame Nsor', 'Moussa Gueye']"
2014,RC Lens,"['Valentin Belon', 'Rudy Riou', 'Samuel Atrous', 'Paulo Pinho', 'Dimitri Cavaré', 'Loïck Landre', 'Ahmed Kantari', 'Abdoul Ba', 'Taylor Moore', 'Benjamin Boulenger', 'Ludovic Baal', 'Boubacar Sylla', 'Quentin Lecoeuche', 'Patrick Fradj', 'Jean-Philippe Gbamin', 'Jérôme Le Moigne', 'Wylan Cyprien', 'Pierrick Valdivia', 'Benjamin Bourigeaud', 'Lalaïna Nomenjanahary', 'Jeff Reine-Adélaïde', 'Aristote Madiani', 'Alharbi El Jadeyaoui', ""Démé N'Diaye"", 'Yoann Touzghar', 'Pablo Chavarría', 'Baptiste Guillaume', 'Adamo Coulibaly', 'Malick Seck']"
2015,FC Paris Saint-Germain,"['Kevin Trapp', 'Salvatore Sirigu', 'Nicolas Douchez', 'Marquinhos', 'David Luiz', 'Thiago Silva', 'Presnel Kimpembe', 'Kévin Rimane', 'Mamadou Doucouré', 'Layvin Kurzawa', 'Lucas Digne', 'Maxwell', 'Serge Aurier', 'Gregory van der Wiel', 'Youssouf Sabaly', 'Alec Georgen', 'Benjamin Stambouli', 'Thiago Motta', ""Sessi D'Almeida"", 'Marco Verratti', 'Blaise Matuidi', 'Adrien Rabiot', 'Timothée Taufflieb', 'Javier Pastore', 'Hervin Ongenda', 'Christopher Nkunku', 'Ezequiel Lavezzi', 'Yakou Méïté', 'Ángel Di María', 'Lucas Moura', 'Edinson Cavani', 'Zlatan Ibrahimović', 'Jean-Christophe Bahebeck', 'Jean-Kévin Augustin', 'Odsonne Edouard']"
2015,AS Monaco,"['Danijel Subasic', 'Paul Nardi', 'Seydou Sy', 'Jemerson', 'Wallace', 'Almamy Touré', 'Andrea Raggi', 'Ricardo Carvalho', 'Raphaël Diarra', 'Layvin Kurzawa', 'Fábio Coentrão', 'Elderson', 'Fabinho', 'Tiemoué Bakayoko', 'Jérémy Toulalan', 'Abdou Aziz Thiam', ""Kévin N'Doram"", 'João Moutinho', 'Jonathan Mexique', 'Gil Dias', 'Bernardo Silva', 'Adama Traoré', 'Thomas Lemar', 'Mario Pasalic', 'Boschilia', 'Farès Bahlouli', 'Stephan El Shaarawy', 'Ivan Cavaleiro', 'Corentin Tirard', 'Yhoan Andzouana', 'Rony Lopes', 'Nabil Dirar', 'Hélder Costa', 'Anthony Martial', 'Guido Carrillo', 'Lacina Traore', 'Vágner Love', 'Kylian Mbappé', 'Ilyes Chaïbi']"
2015,Olympique Lyon,"['Anthony Lopes', 'Mathieu Gorgelin', 'Lucas Mocio', 'Samuel Umtiti', 'Mapou Yanga-Mbiwa', 'Lindsay Rose', 'Milan Bisevac', 'Bakary Koné', 'Jérémy Morel', 'Henri Bedimo', 'Rafael', 'Christophe Jallet', 'Maxime Gonalons', 'Lucas Tousart', 'Gueïda Fofana', 'Arnold Mvuemba', 'Sergi Darder', 'Clément Grenier', 'Corentin Tolisso', 'Jordan Ferri', 'Olivier Kemen', 'Steed Malbranque', 'Gaëtan Perrin', 'Nabil Fekir', 'Mathieu Valbuena', 'Yassine Benzia', 'Zakarie Labidi', 'Maxwel Cornet', 'Aldo Kalulu', 'Rachid Ghezzal', 'Romain Del Castillo', 'Alexandre Lacazette', 'Claudio Beauvue']"
2015,Olympique Marseille,"['Steve Mandanda', 'Yohann Pelé', 'Florian Escales', ""Nicolas N'Koulou"", 'Karim Rekik', 'Rolando', 'Matheus Dória', 'Baptiste Aloé', 'Stéphane Sparagna', 'Gaël Andonian', 'Bill Tuiloma', 'Benjamin Mendy', 'Paolo De Ceglie', 'Alphousseyni Sané', 'Mauricio Isla', 'Javier Manquillo', 'Bouna Sarr', 'Julien Da Costa', 'Lassana Diarra', 'Lucas Silva', 'Mario Lemina', 'Brice Dja Djedje', 'Alaixys Romao', 'Maxime López', 'Abou Diaby', 'Frank Anguissa', 'Rémy Cabella', 'Abdelaziz Barrada', 'Lucas Ocampos', ""Georges-Kevin N'Koudou"", 'Florian Thauvin', 'Romain Alessandrini', 'Samad Mouhammadou', 'Michy Batshuayi', 'Steven Fletcher', 'Billel Omrani', 'Antoine Rabillard', 'Jérémie Porsan-Clémente']"
2015,AS Saint-Étienne,"['Stéphane Ruffier', 'Jessy Moulin', 'Anthony Maisonnial', 'Loïc Perrin', 'Kévin Théophile-Catherine', 'Florentin Pogba', 'Moustapha Sall', 'Ben Karamoko', 'Léo Pétrot', 'Franck Tabanou', 'Pierre-Yves Polomat', 'Benoît Assou-Ekotto', 'Jonathan Brison', 'Nathan Dekoke', 'François Clerc', 'Kévin Malcuit', 'Ronaël Pierre-Gabriel', 'Fabien Lemoine', 'Ole Selnaes', 'Vincent Pajot', 'Ismael Diomande', 'Jérémy Clément', 'Renaud Cohade', 'Cazim Suljic', 'Erin Pinheiro', 'Valentin Eysseric', 'Benjamin Corgnet', 'Oussama Tannane', 'Max Gradel', 'Kévin Monnet-Paquet', 'Jonathan Bamba', 'Yohan Mollo', 'Dylan Saint-Louis', 'Romain Hamouma', 'Robert Beric', 'Nolan Roux', 'Jean-Christophe Bahebeck', 'Neal Maupay', 'Alexander Søderlund', 'Hugo Roussey']"
2015,FC Stade Rennes,"['Benoît Costil', 'Abdoulaye Diallo', 'Olivier Sorin', 'Edvinas Gertmonas', 'Mexer', 'Fallou Diagne', 'Dimitri Cavaré', 'Pedro Mendes', 'Joris Gnagnon', 'Séga Coulibaly', 'Jérémy Gélin', ""Cheikh M'Bengue"", 'Ludovic Baal', 'Ermir Lenjani', 'Sylvain Armand', 'Romain Danzé', 'Steven Moreira', 'Mehdi Zeffane', 'Gelson Fernandes', 'Benjamin André', 'Yacouba Sylla', 'Abdoulaye Doucouré', 'Nicolas Janvier', 'Sébastien Salles-Lamonge', 'Denis Will Poha', 'Juan Fernando Quintero', 'Ola Toivonen', 'Yoann Gourcuff', 'Paul-Georges Ntep', 'Kamil Grosicki', 'Pedro Henrique', 'Jérémie Boga', 'Ousmane Dembélé', 'Giovanni Sio', 'Habib Habibou', 'Adrien Hunou', 'Kermit Erasmus', 'Wesley Saïd']"
2015,FC Girondins Bordeaux,"['Cédric Carrasso', 'Paul Bernardoni', 'Jérôme Prior', 'Simon Lefebvre', 'Lucas Bobe', 'Lamine Sané', 'Nicolas Pallois', 'Cédric Yambéré', 'Pablo', 'Ilias Hassani', 'Jean Ambrose', 'Jules Koundé', 'Diego Contento', 'Maxime Poundjé', 'Mathieu Debuchy', 'Frédéric Guilbert', 'Milan Gajic', 'Baba Traoré', 'Grégory Sertic', 'Clément Chantôme', 'André Poko', 'Mauro Arambarri', 'Jaroslav Plasil', 'Abdou Traoré', 'Valentín Vada', 'Nicolas Maurice-Belay', 'Henri Saivet', 'Jussiê', 'Robin Maulun', 'Thomas Touré', 'Kévin Zinga', 'Malcom', 'Adam Ounas', 'David Sambissa', 'Wahbi Khazri', 'Diego Rolán', 'Cheick Diabaté', 'Enzo Crivelli', 'Isaac Kiese Thelin', 'Gaëtan Laborde', 'Kévin Soni', 'Hazem Haj-Hassen']"
2015,OGC Nizza,"['Mouez Hassen', 'Yoan Cardinale', 'Simon Pouplin', 'Andréa Gambetta', 'Romain Genevois', 'Paul Baysse', 'Maxime Le Marchand', 'Olivier Boscagli', 'Kévin Gomis', 'Gautier Lloris', 'Niklas Hult', 'Ricardo Pereira', 'Jérémy Pied', 'Nampalys Mendy', 'Jean Michaël Seri', 'Wallyson', 'Albert Rafetraniaina', 'Mathieu Bodmer', 'Jonathan Correia', 'Vincent Koziello', 'Rémi Walter', 'Mahamane Traoré', 'Stéphan Raheriharimanana', 'Hatem Ben Arfa', 'Valentin Eysseric', 'Saïd Benrahma', 'Franck Honorat', 'Valère Germain', 'Alassane Plea', 'Alexy Bosetti', 'Mickaël Le Bihan', 'Alexandre Mendy', 'Paulin Puel', 'Dorian Caddy', 'Antony Ranieri']"
2015,LOSC Lille,"['Vincent Enyeama', 'Mike Maignan', 'Steeve Elana', 'Jean Butez', 'Stoppila Sunzu', 'Renato Civelli', 'Marko Basa', 'Adama Soumaoro', 'Benjamin Pavard', 'Youssouf Koné', 'Sébastien Corchia', 'Djibril Sidibé', 'Franck Béria', 'Rio Mavuba', 'Ibrahim Amadou', 'Nolan Mbemba', 'Mounir Obbadi', 'Soualiho Meïté', 'Florent Balmont', 'Morgan Amalfitano', 'Yassine Benzia', 'Marvin Martin', 'Alexis Araújo', 'Sofiane Boufal', 'Lenny Nangis', 'Ryan Mendes', 'Rony Lopes', 'Eric Bauthéac', 'Ronny Rodelin', 'Yaw Yeboah', 'Éder', 'Baptiste Guillaume', 'Junior Tallo', 'Serhou Guirassy']"
2015,FC Lorient,"['Benjamin Lecomte', 'Florent Chaigneau', 'Ibrahima Sy', 'Anthony Lamonge', 'Lamine Koné', 'Wesley Lautoa', 'Lindsay Rose', 'Zargo Touré', 'Yrondu Musavu-King', 'Hamadou Karamoko', 'Raphaël Guerreiro', 'Vincent Le Goff', 'Bradley Mazikou', 'Lamine Gassama', 'Pape Paye', 'Erwin Koffi', 'François Bellugou', 'Rafidine Abdullah', 'Mehdi Mostefa', 'Remi Mulumba', 'Didier Ndong', 'Walid Mesloub', 'Marvin Gakpa', 'Issam Ben Khemis', 'Romain Philippoteaux', 'Jimmy Cabot', 'Yann Jouffre', 'Maxime Barthelmé', 'Alain Traoré', 'Moryké Fofana', 'Denis Bouanga', 'Majeed Waris', 'Benjamin Moukandjo', 'Benjamin Jeannot', 'Valentin Lavigne']"
