Season,Team,Player Names
2001,TSV 1860 München,"['Michael Hofmann', 'Simon Jentzsch', 'Jürgen Wittmann', 'Ned Zelic', 'Stephan Paßlack', 'Martin Stranzl', 'Marco Kurz', 'Tomas Votava', 'Vidar Riseth', 'Holger Greilich', 'Uwe Ehlers', 'Achim Pfuderer', 'Mate Lacic', 'Torben Hoffmann', 'Didier Dheedene', 'Andreas Görlitz', 'Roman Tyce', 'Filip Tapalovic', 'Erik Mykland', 'Daniel Borimirov', 'Harald Cerny', 'Michael Wiesinger', 'Martin Cizek', 'Daniel Bierofka', 'Thomas Häßler', 'Markus Weissenberger', 'Sascha Rösler', 'Martin Max', 'Bernhard Winkler', 'Paul Agostino', 'Davor Suker', 'Markus Beierle', 'Markus Schroth', 'Marcus Pürk', 'Benjamin Lauth', 'Rico Hanke', 'Samuel Ipoua']"
2001,FC Hansa Rostock,"['Mathias Schober', 'Daniel Klewer', 'Carsten Busch', 'Perry Bräutigam', 'Sven Benken', 'Andreas Jakobsson', 'Kai Oswald', 'Delano Hill', 'Ronald Maul', 'Timo Lange', 'Rayk Schröder', 'Hilmar Weilandt', 'Dietmar Hirsch', 'Marco Haber', 'Peter Wibran', 'Marcus Lantz', 'Kevin Hansen', 'René Rydlewicz', 'Yasser Radwan', 'Mohamed Emara', 'Marco Weißhaupt', 'Christian Brand', 'Marcel von Walsleben-Schied', 'Bachirou Salou', 'Kreso Kovacec', 'Markus Beierle', 'Magnus Arvidsson', 'Antonio Di Salvo', 'Steffen Baumgart', 'Marco Vorbeck']"
2001,SC Freiburg,"['Richard Golz', 'Manuel Schoppel', 'Timo Reus', 'Julian Reinard', 'Lars Hermel', 'Daniel Schumann', 'Oumar Kondé', 'Stefan Müller', 'Boubacar Diarra', 'Andreas Kaufmann', 'Benjamin Kruse', 'Tobias Willi', 'Volker Hügel', 'Andreas Zeyer', 'Sebastian Kehl', 'Florian Bruns', 'Michele Borrozzino', 'Giorgi Kiknadze', 'Zaza Zamtaradze', 'Fabian Gerber', 'Levan Tskitishvili', 'Levan Kobiashvili', 'Soumaila Coulibaly', 'Vladimir But', 'Ferydoon Zandi', 'Jan Männer', 'Mehdi Ben Slimane', 'Alexander Iashvili', 'Ibrahim Tanko', 'Adel Sellimi', 'Abder Ramdane', 'Régis Dorn', 'Benjamin Schwehr']"
2001,FC Energie Cottbus,"['André Lenz', 'Dr. Gunnar Berntsen', 'Tomislav Piplica', 'Vilmos Sebők', 'Christian Beeck', 'Witold Wawrzyczek', 'Rudi Vata', 'János Mátyus', 'Faruk Hujdurovic', 'Martin Neubert', 'Vragel da Silva', 'Hamid Termina', 'Jörg Scherbe', 'Bruno Akrapovic', 'Timo Rost', 'Lars Jungnickel', 'Radoslaw Kaluzny', 'Ronny Thielemann', 'Moussa Latoundji', 'Laurentiu Reghecampf', 'Silvio Schröter', 'Andrzej Kobylanski', 'Toni Micevski', 'Ottó Vincze', 'Vasile Miriuta', 'Franklin Bittencourt', 'Markus Feldhoff', 'Antun Labak', 'Marko Topic', 'Brasília', 'Sebastian Helbig', 'Thomas Reichenberger']"
2001,Hamburger SV,"['Martin Pieckenhagen', 'Thomas Hillenbrand', 'Carsten Wehlmann', 'Stefan Wächter', 'Marcel Maltritz', 'Andrej Panadic', 'Ingo Hertzsch', 'Nico-Jan Hoogma', 'René Schneider', 'Milan Fukal', 'Tomas Ujfalusi', 'Benjamin Kruse', 'Bernd Hollerbach', 'Jan Sandmann', 'Stig Töfting', 'Roda Antar', 'Collin Benjamin', 'Raphael Wicky', 'Martin Groth', 'Marcel Ketelaer', 'Jörg Albertz', 'Rodolfo Cardoso', 'Mehdi Mahdavikia', 'Sergej Barbarez', 'Marek Heinz', 'Bernardo Romeo', 'Erik Meijer', 'Anthony Yeboah', 'Roy Präger', 'Mahmut Yilmaz', 'Kim Christensen', 'Marinus Bester']"
2001,FC St. Pauli,"['Tihomir Bulat', 'Simon Henzler', 'Torsten Miethe', 'Jens Matthies', 'André Trulsen', 'Moudachirou Amadou', 'Zlatko Basic', 'Yakubu Adamu', 'Jochen Kientz', 'Cory Gibbs', 'Holger Stanislawski', 'Daniel Scheinhardt', 'Deniz Baris', 'Hauke Brückner', 'Christian Rahn', 'Zlatan Bajramovic', 'Dubravko Kolinger', 'Dmytro Kovalenko', 'Ugur Inceman', 'Markus Lotter', 'Oliver Held', 'Henning Bürger', 'Catalin Racanel', 'Thomas Meggle', 'Alireza Mansourian', 'Toralf Konetzke', 'Philip Albrecht', 'Morten Berre', 'Alexander Meier', 'Matias Cenci', 'Marcel Rath', 'Marcão', 'Nico Patschinski']"
2002,FC Bayern München,"['Oliver Kahn', 'Bernd Dreher', 'Stefan Wessels', 'Jan Schlösser', 'Samuel Kuffour', 'Robert Kovac', 'Thomas Linke', 'Bixente Lizarazu', 'Michael Tarnat', 'Willy Sagnol', 'Philipp Lahm', 'Barbaros Barut', 'Pablo Thiam', 'Niko Kovac', 'Jens Jeremies', 'Thorsten Fink', 'Owen Hargreaves', 'Michael Ballack', 'Bastian Schweinsteiger', 'Markus Feulner', 'Hasan Salihamidzic', 'Sebastian Deisler', 'Zé Roberto', 'Mehmet Scholl', 'Piotr Trochowski', 'Zvjezdan Misimovic', 'Giovane Élber', 'Claudio Pizarro', 'Alexander Zickler', 'Roque Santa Cruz']"
2002,Borussia Dortmund,"['Jens Lehmann', 'Dr. Philipp Laux', 'Roman Weidenfeller', 'Michael Ratajczak', 'Stefan Demuth', 'Christian Wörns', 'Christoph Metzelder', 'Ahmed Madouni', 'Deniz Sahin', 'Florian Thorwart', 'Jörg Heinrich', 'Dedê', 'Timo Achenbach', 'Bastian Pinske', 'Evanilson', 'Juan Fernández', 'Guy Demel', 'Sebastian Kehl', 'Torsten Frings', 'Sunday Oliseh', 'Stefan Reuter', 'Léandro', 'Tomas Rosicky', 'Lars Ricken', 'Otto Addo', 'Giuseppe Reina', 'David Odonkor', 'Jan Derek Sørensen', 'Emmanuel Krontiris', 'Jan Koller', 'Heiko Herrlich', 'Ewerthon', 'Márcio Amoroso', 'Sahr Senesie']"
2002,Bayer 04 Leverkusen,"['Hans Jörg Butt', 'Frank Juric', 'Tom Starke', 'Maurice Gillen', 'Jens Nowotny', 'Lúcio', 'Juan', 'Cris', 'Emanuel Pogatetz', 'Jan-Ingwer Callsen-Bracker', 'Mile Bozic', 'Thomas Kleine', 'Petr Coupek', 'Diego Placente', 'Boris Zivkovic', 'Frankie Hejduk', 'Zoltan Sebescen', 'Christoph Preuß', 'Hanno Balitsch', 'Jurica Vranjes', 'Pascal Ojigwe', 'Radoslaw Kaluzny', 'Carsten Ramelow', 'Bernd Schneider', 'Nasir El Kasmi', 'Daniel Bierofka', 'Marko Babic', 'Jan Simak', 'Yildiray Bastürk', 'Ioannis Masmanidis', 'Anel Dzaka', 'Hüzeyfe Dogan', 'Ulf Kirsten', 'França', 'Dimitar Berbatov', 'Thomas Brdaric', 'Oliver Neuville', 'Sebastian Schoof']"
2002,FC Schalke 04,"['Frank Rost', 'Oliver Reck', 'Volkan Ünlü', 'Christofer Heimeroth', 'Aníbal Matellán', 'Tomasz Hajto', 'Marco van Hoogdalem', 'Tomasz Waldoch', 'Fabian Lamotte', 'Thomas Kläsener', 'Nico Van Kerckhoven', 'Darío Rodríguez', 'Christian Pander', 'Benjamin Koch', 'Sven Kmetsch', 'Niels Oude Kamphuis', 'Christian Poulsen', 'Benjamin Wingerter', 'Krisztián Szóllar', 'Sven Vermant', 'Sérgio da Silva Pinto', 'Gustavo Varela', 'Kristijan Djordjevic', 'Jörg Böhme', 'Mike Büskens', 'Filip Trojan', 'Andreas Möller', 'Marc Wilmots', 'Tamás Hajnal', 'Ebbe Sand', 'Gerald Asamoah', 'Emile Mpenza', 'Victor Agali', 'Mike Hanke', 'Abdul Iyodo']"
2002,1.FC Kaiserslautern,"['Georg Koch', 'Tim Wiese', 'Jens Kern', 'Thomas Hengen', 'Dajan Simac', 'Hervé Nzelo-Lembi', 'Petr Gabriel', 'Aleksander Knavs', 'Hany Ramzy', 'Tomasz Klos', 'Harry Koch', 'Bill Tchato', 'Stefan Malz', 'Dimitrios Grammozis', 'Thomas Riedl', 'Torsten Reuter', 'Danko Boskovic', 'Ciriaco Sforza', 'Selim Teber', 'Nenad Bjelica', 'Markus Anfang', 'Ratinho', 'Mario Basler', 'Marian Hristov', 'Lincoln', 'José Dominguez', 'Christian Timm', 'Silvio Adzic', 'Vratislav Lokvenc', 'Miroslav Klose', 'Michael Mifsud']"
2002,Hamburger SV,"['Martin Pieckenhagen', 'Thomas Hillenbrand', 'Stefan Wächter', 'Carsten Wehlmann', 'Marcel Maltritz', 'Ingo Hertzsch', 'Nico-Jan Hoogma', 'Michael Baur', 'Milan Fukal', 'Tomas Ujfalusi', 'Christian Rahn', 'Bernd Hollerbach', 'Stephan Kling', 'Lars Jacobsen', 'Raphael Wicky', 'Collin Benjamin', 'Roda Antar', 'Cristian Ledesma', 'Martin Groth', 'Richard Kitzbichler', 'Jörg Albertz', 'Rodolfo Cardoso', 'Mehdi Mahdavikia', 'Sergej Barbarez', 'Bernardo Romeo', 'Erik Meijer', 'Kim Christensen', 'Marek Heinz', 'Naohiro Takahara']"
2002,Borussia Mönchengladbach,"['Jörg Stiel', 'Michael Melka', 'Otto Fredrikson', 'Uwe Kamps', 'Steffen Korell', 'Sladjan Asanin', 'Jeff Strasser', 'Joris Van Hout', 'Marcelo Pletsch', 'Christian Flöth', 'Markus Münch', 'Daniel Embers', 'Max Eberl', 'Bernd Korzynietz', 'Sebastian Plate', 'Stephan Schulz-Winge', 'Markus Hausweiler', 'Peer Kluge', 'Enrico Gaede', 'Igor Demo', 'Ivo Ulich', 'Jens Bäumer', 'Daniel Felgenhauer', 'Berthil ter Avest', 'Marcel Ketelaer', 'Stéphane Stassin', 'Lawrence Aidoo', 'Benjamin Schüßler', 'Jan Schlaudraff', 'Arie van Lent', 'Peter Van Houdt', 'Marcel Witeczek', 'Benjamin Auer', 'Marco Küntzel', 'Morten Skoubo', 'Mikael Forssell', 'Andreas Spann']"
2002,Hannover 96,"['Jörg Sievers', 'Gerhard Tremmel', 'Timo Ochs', 'Daniel Haas', 'Carsten Linke', 'Dariusz Zuraw', 'Dame Diouf', 'Kai Oswald', 'Gheorghe Popescu', 'Konstantinos Konstantinidis', 'Guido Gorges', 'Vinícius', 'Marc van Hintum', 'Markus Schuler', 'Danijel Stefulj', 'Steven Cherundolo', 'Altin Lala', 'Thorsten Nehrbauer', 'Julian de Guzmán', 'Jaime', 'José Manuel', 'Fernando', 'Nebojsa Krupnikovic', 'Björn Lindemann', 'Daniel Stendel', 'Jiri Stajner', 'Conor Casey', ""Babacar N'Diaye"", 'Fredi Bobic', 'Jiri Kaufman', 'Blaise Nkufo', 'Mohamadou Idrissou', 'Aleksandar Kotuljac']"
2002,TSV 1860 München,"['Michael Hofmann', 'Simon Jentzsch', 'Jürgen Wittmann', 'Martin Stranzl', 'Remo Meyer', 'Marco Kurz', 'Tomas Votava', 'Rodrigo Costa', 'Vidar Riseth', 'Rafael', 'Uwe Ehlers', 'Achim Pfuderer', 'Torben Hoffmann', 'Andreas Görlitz', 'Roman Tyce', 'Danny Schwarz', 'Daniel Borimirov', 'Harald Cerny', 'Michael Wiesinger', 'Jiayi Shao', 'Sandro Cescutti', 'Thomas Häßler', 'Markus Weissenberger', 'Martin Max', 'Benjamin Lauth', 'Paul Agostino', 'Davor Suker', 'Markus Schroth', 'Marcus Pürk']"
2002,1.FC Nürnberg,"['Darius Kampa', 'Raphael Schäfer', 'Sebastian Dürnagel', 'Tomasz Kos', 'Marek Nikl', 'Dusan Petkovic', 'Stephan Paßlack', 'Thomas Stehle', 'Andreas Wolf', 'Frank Wiblishauser', 'Milorad Popovic', 'Lars Müller', 'Dieter Frey', 'Tony Sanneh', 'Dominik Reinhardt', 'André Mehrlich (Kunkel)', 'Tommy Svindal Larsen', 'David Jarolim', 'Michael Kügler', 'Júnior', 'Jacek Krzynowek', 'Pavel David', 'Kai Michalke', 'Rade Todorovic', 'Martin Driller', 'Cacau', 'Marco Villa', 'Milan Belic', 'Sasa Ciric', 'Stefan Kießling']"
2002,VfL Wolfsburg,"['Claus Reitmaier', 'Sead Ramovic', 'Jesper Christiansen', 'Patrick Platins', 'Kim Madsen', 'Stefan Schnoor', 'Marino Biliskov', 'Pablo Quattrocchi', 'Maik Franz', 'Michael Habryka', 'Stefan Lorenz', 'Patrick Weiser', 'Tobias Rau', 'Hans Sarpei', 'Gernot Plassnegger', 'Thomas Rytter', 'Pablo Thiam', 'Karsten Fischer', 'Charles Akonnor', 'Dorinel Munteanu', 'Stefan Effenberg', 'Miroslav Karhan', 'Frank Greiner', 'Sven Müller', 'Bartosz Romanczuk', 'Robson Ponté', 'Michal Janicki', 'Martin Petrov', 'Diego Klimowicz', 'Tomislav Maric', 'Peter Madsen', 'Roy Präger']"
2002,VfB Stuttgart,"['Timo Hildebrand', 'Thomas Ernst', 'Adnan Masic', 'Diego Benaglio', 'Timo Wenzel', 'Rui Marques', 'Marcelo Bordon', 'Fernando Meira', 'Thomas Schneider', 'Steffen Dangelmayr', 'Michael Rundio', 'Heiko Gerber', 'Bradley Carnell', 'Andreas Hinkel', 'Silvio Meißner', 'Jens Todt', 'Christian Tiffert', 'Zvonimir Soldo', 'Michael Mutzel', 'Robert Vujevic', 'Matthias Lehmann', 'Benjamin Adrion', 'Denis Berger', 'Krasimir Balakov', 'Aleksandr Hleb', 'Horst Heldt', 'Jochen Seitz', 'Felix Luz', 'Ionel Ganea', 'Ioannis Amanatidis', 'Sean Dundee', 'Adhemar', 'Kevin Kuranyi', 'Steffen Handschuh']"
2002,FC Energie Cottbus,"['André Lenz', 'Dr. Gunnar Berntsen', 'Tomislav Piplica', 'Patrick Jahn', 'Vilmos Sebők', 'Christian Beeck', 'Marcel Rozgonyi', 'Faruk Hujdurovic', 'Gregg Berhalter', 'Zsolt Lőw', 'Rayk Schröder', 'Vragel da Silva', 'Hamid Termina', 'Bruno Akrapovic', 'Timo Rost', 'Lars Jungnickel', 'Radoslaw Kaluzny', 'Ronny Thielemann', 'Moussa Latoundji', 'Laurentiu Reghecampf', 'Silvio Schröter', 'Marco Gebhardt', 'Andrzej Kobylanski', 'Vasile Miriuta', 'Torsten Mattuschka', 'Robert Vagner', 'René Handreck', 'Franklin Bittencourt', 'Markus Feldhoff', 'Andrzej Juskowiak', 'Marko Topic', 'Paulo Rink', 'Brasília', 'Thomas Reichenberger']"
2002,FC Hansa Rostock,"['Mathias Schober', 'Daniel Klewer', 'Carsten Busch', 'Michal Kovar', 'Andreas Jakobsson', 'Jochen Kientz', 'Uwe Möhrle', 'Joakim Persson', 'Delano Hill', 'Ronald Maul', 'Timo Lange', 'Gerd Wimmer', 'Godfried Aduobe', 'Dietmar Hirsch', 'Peter Wibran', 'Marcus Lantz', 'Kevin Hansen', 'René Rydlewicz', 'Thomas Meggle', 'Marcel von Walsleben-Schied', 'Markus Beierle', 'Bachirou Salou', 'Rade Prica', 'Magnus Arvidsson', 'Antonio Di Salvo', 'Marco Vorbeck']"
2002,SV Werder Bremen,"['Jakub Wierzchowski', 'Pascal Borel', 'Michael Jürgen', 'Alexander Walke', 'Frank Verlaat', 'Mladen Krstajic', 'Christian Schulz', 'Mike Barten', 'Manuel Friedrich', 'Stefan Blank', 'Viktor Skrypnyk', 'Ludovic Magnin', 'Paul Stalteri', 'Razundara Tjikuzu', 'Fabian Ernst', 'Frank Baumann', 'Ivica Banovic', 'Simon Rolfes', 'Stefan Beckert', 'Christian Lenze', 'Tim Borowski', 'Holger Wehlage', 'Marco Reich', 'Krisztián Lisztes', 'Johan Micoud', 'Marco Stier', 'Angelos Charisteas', 'Ivan Klasnic', 'Markus Daun', 'Aílton', 'Nelson Valdez']"
2002,Arminia Bielefeld,"['Mathias Hain', 'Dennis Eilhoff', 'Heinz Müller', 'Simon Henzler', 'Márcio Borges', 'Bastian Reinhardt', 'Daniel Bogusz', 'Bernd Rauw', 'Martin Amedick', 'Jesús Sinisterra', 'Sasa Janic', 'Torjus Hansén', 'Du-ri Cha', 'Benjamin Lense', 'Christoph Dabrowski', 'Detlev Dammeier', 'Maciej Murawski', 'Rüdiger Kauf', 'Massimilian Porcello', 'Michael Sternkopf', 'Dirk Flock', 'Ansgar Brinkmann', 'Erhan Albayrak', 'Fatmir Vata', 'Rade Bogdanovic', 'Ilija Aracic', 'Artur Wichniarek', 'Mamadou Diabang', 'Dirk van der Ven', 'Marek Heinz', 'Mirnel Sadovic']"
2002,Hertha BSC,"['Gábor Király', 'Christian Fiedler', 'Tomasz Kuszczak', 'Arne Friedrich', 'Dick Van Burik', 'Konstantinos Konstantinidis', 'Josip Simunic', 'Nené', 'Alexander Madlung', 'Marko Rehmer', 'Denis Lapaczinski', 'Eyjólfur Sverrisson', 'Pál Dárdai', 'Andreas Schmidt', 'René Tretschok', 'Rob Maas', 'Thorben Marx', 'Andreas Neuendorf', 'Bartosz Karwan', 'Roberto Pinto', 'Bart Goor', 'Michael Hartmann', 'Benjamin Köhler', 'Marcelinho Paraíba', 'Stefan Beinlich', 'Aleksandar Mladenov', 'Nderim Nedzipi', 'Trond Ludvigsen', 'Alex Alves', 'Luizão', 'Michael Preetz', 'Sead Zilic', 'Nando Rafael', 'Joël Tchami']"
2002,VfL Bochum,"['Rein van Duijnhoven', 'Christian Vander', 'Toni Tapalovic', 'Martin Meichelbeck', 'Raymond Kalla', 'Anton Vriesde', 'Frank Fahrenhorst', 'Alexander Thamm', 'Sergey Mandreko', 'Thomas Reis', 'Michael Bemben', 'Sören Colding', 'Sascha Höhle', 'Mirko Dickhaut', 'Sunday Oliseh', 'Sebastian Schindzielorz', 'Filip Tapalovic', 'David Zajas', 'Dietmar Berchtold', 'Cristian Fiél', 'Paul Freier', 'Dariusz Wosz', 'Björn Joppe', 'Delron Buckley', 'Thórdur Gudjónsson', 'Luciano Velardi', 'Thomas Christiansen', 'Peter Graulund', 'Vahid Hashemian', 'Marcus Fischer']"
2003,FC Bayern München,"['Markus Grünberger', 'Oliver Kahn', 'Michael Rensing', 'Jan Schlösser', 'Samuel Kuffour', 'Robert Kovac', 'Martín Demichelis', 'Thomas Linke', 'Bixente Lizarazu', 'Tobias Rau', 'Willy Sagnol', 'Christian Lell', 'Jens Jeremies', 'Thorsten Fink', 'Owen Hargreaves', 'Michael Ballack', 'Bastian Schweinsteiger', 'Markus Feulner', 'Hasan Salihamidzic', 'Sebastian Deisler', 'Zé Roberto', 'Mehmet Scholl', 'Piotr Trochowski', 'Zvjezdan Misimovic', 'Alexander Zickler', 'Giovane Élber', 'Roy Makaay', 'Claudio Pizarro', 'Roque Santa Cruz', 'Paolo Guerrero']"
2003,FC Schalke 04,"['Frank Rost', 'Christofer Heimeroth', 'Oliver Reck', 'Volkan Ünlü', 'Aníbal Matellán', 'Tomasz Hajto', 'Marco van Hoogdalem', 'Alcides', 'Tomasz Waldoch', 'Fabian Lamotte', 'Thomas Kläsener', 'Nico Van Kerckhoven', 'Darío Rodríguez', 'Christian Pander', 'Sven Kmetsch', 'Niels Oude Kamphuis', 'Christian Poulsen', 'Sven Vermant', 'Simon Cziommer', 'Sérgio da Silva Pinto', 'Hamit Altintop', 'Gustavo Varela', 'Kristijan Djordjevic', 'Levan Kobiashvili', 'Jörg Böhme', 'Filip Trojan', 'Jochen Seitz', 'Michael Delura', 'Abdul Iyodo', 'Ebbe Sand', 'Gerald Asamoah', 'Eduard Glieder', 'Victor Agali', 'Mike Hanke']"
2003,SV Werder Bremen,"['Andreas Reinke', 'Pascal Borel', 'Alexander Walke', 'Mladen Krstajic', 'Valérien Ismaël', 'Christian Schulz', 'Manuel Friedrich', 'Viktor Skrypnyk', 'Ludovic Magnin', 'Paul Stalteri', 'Fabian Ernst', 'Frank Baumann', 'Ivica Banovic', 'Pekka Lagerblom', 'Simon Rolfes', 'Stefan Beckert', 'Tim Borowski', 'Christian Lenze', 'Ümit Davala', 'Holger Wehlage', 'Marco Reich', 'Krisztián Lisztes', 'Johan Micoud', 'Marco Stier', 'Angelos Charisteas', 'Ivan Klasnic', 'Markus Daun', 'Aílton', 'Nelson Valdez']"
2003,Bayer 04 Leverkusen,"['Hans Jörg Butt', 'Frank Juric', 'Tom Starke', 'René Adler', 'Jens Nowotny', 'Lúcio', 'Juan', 'Teddy Lucic', 'Ingo Hertzsch', 'Jan-Ingwer Callsen-Bracker', 'Diego Placente', 'Alexander Meyer', 'Clemens Fritz', 'Zoltan Sebescen', 'Christoph Preuß', 'Jermaine Jones', 'Hanno Balitsch', 'Radoslaw Kaluzny', 'Carsten Ramelow', 'Bernd Schneider', 'Daniel Bierofka', 'Marko Babic', 'Robson Ponté', 'Yildiray Bastürk', 'Ioannis Masmanidis', 'Dimitar Berbatov', 'França', 'Kenan Sahin', 'Oliver Neuville', 'Sebastian Schoof']"
2003,Borussia Dortmund,"['Roman Weidenfeller', 'Jens Lehmann', 'Guillaume Warmuz', 'Matthias Kleinsteiber', 'Amos Sasy', 'Christian Wörns', 'Christoph Metzelder', 'Ahmed Madouni', 'Deniz Sahin', 'André Bergdölmo', 'Markus Brzenska', 'Benjamin Knoche', 'Niclas Jensen', 'Dedê', 'Evanilson', 'Juan Fernández', 'Guy Demel', 'Sebastian Kehl', 'Torsten Frings', 'Malte Metzelder', 'Stefan Hoffmann', 'Flávio Conceição', 'Stefan Reuter', 'Léandro', 'Tomas Rosicky', 'Lars Ricken', 'Otto Addo', 'Thiago', 'Giuseppe Reina', 'David Odonkor', 'Salvatore Gambino', 'Jan Koller', 'Heiko Herrlich', 'Ewerthon', 'Márcio Amoroso', 'Sahr Senesie']"
2003,Hertha BSC,"['Gábor Király', 'Christian Fiedler', 'Tomasz Kuszczak', 'Arne Friedrich', 'Dick Van Burik', 'Josip Simunic', 'Alexander Madlung', 'Dennis Cagara', 'Malik Fathi', 'Sofian Chahed', 'Marko Rehmer', 'Niko Kovac', 'Pál Dárdai', 'Andreas Schmidt', 'Denis Lapaczinski', 'Thorben Marx', 'Andreas Neuendorf', 'Alexander Ludwig', 'Bartosz Karwan', 'Roberto Pinto', 'Bart Goor', 'Michael Hartmann', 'Marcelinho Paraíba', 'Aleksandar Mladenov', 'Giuseppe Reina', 'Luizão', 'Artur Wichniarek', 'Fredi Bobic', 'Nando Rafael']"
2003,VfB Stuttgart,"['Timo Hildebrand', 'Dirk Heinen', 'Adnan Masic', 'Diego Benaglio', 'Timo Wenzel', 'Rui Marques', 'Marcelo Bordon', 'Fernando Meira', 'Steffen Dangelmayr', 'Markus Husterer', 'Heiko Gerber', 'Andreas Hinkel', 'Boris Zivkovic', 'Philipp Lahm', 'Serge Branco', 'Silvio Meißner', 'Jurica Vranjes', 'Christian Tiffert', 'Zvonimir Soldo', 'Michael Mutzel', 'Emanuel Centurión', 'Hakan Yakin', 'Aleksandr Hleb', 'Horst Heldt', 'Ivan Stoyanov', 'Imre Szabics', 'Marco Streller', 'Ioannis Amanatidis', 'Cacau', 'Kevin Kuranyi', 'Mario Gómez']"
2003,Hamburger SV,"['Martin Pieckenhagen', 'Tom Starke', 'Stefan Wächter', 'Michael Frech', 'Marcel Maltritz', 'Bastian Reinhardt', 'Nico-Jan Hoogma', 'Björn Schlicke', 'Milan Fukal', 'Tomas Ujfalusi', 'Boris Leschinski', 'Christian Rahn', 'Bernd Hollerbach', 'Stephan Kling', 'Lars Jacobsen', 'Raphael Wicky', 'Collin Benjamin', 'David Jarolim', 'Fabian Bröcker', 'Alexander Laas', 'Christian Streit', 'Stefan Beinlich', 'Rodolfo Cardoso', 'Mehdi Mahdavikia', 'Sergej Barbarez', 'Vyacheslav Hleb', 'Alexander Meier', 'Bernardo Romeo', 'Eren Sen', 'Naohiro Takahara']"
2003,VfL Wolfsburg,"['Sead Ramovic', 'Simon Jentzsch', 'Patrick Platins', 'Fabian Lucas', 'Pablo Quattrocchi', 'Waldo Ponce', 'Kim Madsen', 'Stefan Schnoor', 'Marino Biliskov', 'Maik Franz', 'Patrick Weiser', 'Mirko Hrgovic', 'Hans Sarpei', 'Thomas Rytter', 'Nenad Lalatovic', 'Pablo Thiam', 'Karsten Fischer', 'Dorinel Munteanu', 'Miroslav Karhan', 'Cédric Makiadi', 'Sven Müller', 'Benjamin Siegert', ""Andrés D'Alessandro"", 'Nderim Nedzipi', 'Christian Ritter', 'Michal Janicki', 'Martin Petrov', 'Albert Streit', 'Juan Carlos Menseguez', 'Diego Klimowicz', 'Marko Topic', 'Fernando Baiano', 'Roy Präger']"
2003,VfL Bochum,"['Rein van Duijnhoven', 'Christian Vander', 'Bastian Görrissen', 'Martin Meichelbeck', 'Raymond Kalla', 'Anton Vriesde', 'Frank Fahrenhorst', 'Alexander Thamm', 'Philipp Bönig', 'Michael Bemben', 'Sören Colding', 'Sascha Höhle', 'Sunday Oliseh', 'Tomasz Zdebel', 'Filip Tapalovic', 'Miroslav Stevic', 'David Zajas', 'Cristian Fiél', 'Paul Freier', 'Bjarni Gudjónsson', 'Dariusz Wosz', 'Ersan Tekkan', 'Delron Buckley', 'Thórdur Gudjónsson', 'Luciano Velardi', 'Peter Madsen', 'Vahid Hashemian', 'Mamadou Diabang', 'Edú', 'Marcus Fischer']"
2003,Eintracht Frankfurt,"['Oka Nikolov', 'Markus Pröll', 'Andreas Menger', 'Jens Keller', 'Uwe Bindewald', 'Jurica Puljiz', 'Daniyel Cimen', 'Baldo Di Gregorio', 'Jean-Clotaire Tsoumou-Madza', 'Geri Cipi', 'Nascimento', 'Chris', 'Ingo Hertzsch', 'Andree Wiedener', 'Du-ri Cha', 'Lars Weißenfeldt', 'Alexander Huber', 'Sven Günther', 'David Montero', 'Jermaine Jones', 'Alexander Schur', 'Christoph Preuß', 'Henning Bürger', 'Markus Kreuz', 'Mehmet Dragusha', 'Ervin Skela', 'Andreas Möller', 'Stefan Lexa', 'Ioannis Amanatidis', 'Nico Frommer', 'Franciel', 'Markus Beierle']"
2003,TSV 1860 München,"['Christian Horn', 'Michael Hofmann', 'André Lenz', 'Matthias Küfner', 'Christoph Janker', 'Martin Stranzl', 'Remo Meyer', 'Marco Kurz', 'Rodrigo Costa', 'Fernando', 'Torben Hoffmann', 'Joseph Kendrick', 'Marcel Schäfer', 'Andreas Görlitz', 'Roman Tyce', 'Danny Schwarz', 'Matthias Lehmann', 'Daniel Baier', 'Gerhard Poschner', 'Lance Davids', 'Daniel Borimirov', 'Christophe Lepoint', 'Michael Wiesinger', 'Harald Cerny', 'Janne Saarinen', 'Jiayi Shao', 'Markus Weissenberger', 'Francis Kioyo', 'Benjamin Lauth', 'Paul Agostino', 'Markus Schroth', 'Marcus Pürk', 'Marcel Richter']"
2003,Borussia Mönchengladbach,"['Jörg Stiel', 'Michael Melka', 'Uwe Kamps', 'Claus Reitmaier', 'Steffen Korell', 'Sladjan Asanin', 'Jeff Strasser', 'Joris Van Hout', 'Marcelo Pletsch', 'Rubén González', 'Christian Flöth', 'Bradley Carnell', 'Daniel Embers', 'Marcell Jansen', 'Max Eberl', 'Milan Obradovic', 'Bernd Korzynietz', 'Sebastian Plate', 'Stephan Schulz-Winge', 'Pascal Ojigwe', 'Markus Hausweiler', 'Oliver Kirch', 'Peer Kluge', 'Enrico Gaede', 'Marcel Podszus', 'Igor Demo', 'Ivo Ulich', 'Marcel Ketelaer', 'Lawrence Aidoo', 'Thomas Broich', 'Joonas Kolkka', 'Jan Schlaudraff', 'Arie van Lent', 'Peter Van Houdt', 'Morten Skoubo', 'Andreas Spann', 'Vaclav Sverkos', 'Tomislav Maric']"
